#OK
#SQL= select * from MDR1..BDMW where snapnum = 85 and z between 960.000000 and 1000.000000 and Mtot > 5e13
#MAXROWS UNLIMITED
#QUERYTIMEOUT 420 sec
#DATE 2013-07-25 18:47:39.463 CEST
#QUERYTIME 268 millisec
#COLUMN 1 name=bdmId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=NInCat JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 4 name=hostFlag JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 5 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 10 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 11 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 12 name=Mvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 13 name=Mtot JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 14 name=Rvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 15 name=Vrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 16 name=Vcir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 17 name=conc JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 18 name=Xoff JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 19 name=virialRatio JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 20 name=spin JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 21 name=Rrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 22 name=axisratio_2_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 23 name=axisratio_3_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 24 name=axis1_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 25 name=axis1_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 26 name=axis1_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 27 name=ix JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 28 name=iy JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 29 name=iz JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 30 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
bdmId,snapnum,NInCat,hostFlag,x,y,z,vx,vy,vz,np,Mvir,Mtot,Rvir,Vrms,Vcir,conc,Xoff,virialRatio,spin,Rrms,axisratio_2_1,axisratio_3_1,axis1_x,axis1_y,axis1_z,ix,iy,iz,phkey
8510720590,85,10720590,-1,661.3754,70.683,960.7565,-500.97,-208.6,586.15,8284,7.1839997E13,7.5950004E13,0.6907,718.8,685.5,3.649,0.0485,0.1945,0.0396,0.3922,0.6574,0.5755,0.9305,-0.3029,-0.2061,677,72,983,634509066
8510720817,85,10720817,-1,634.9271,109.2644,968.3071,-420.03,10.03,346.0,32996,2.86200011E14,2.97800013E14,1.0874,1210.0,1152.0,5.692,0.01,0.2146,0.0054,0.5674,0.8042,0.5736,0.443,0.3633,0.8196,650,111,991,634437560
8510722557,85,10722557,-1,697.0272,35.0047,963.4076,17.69,130.28,284.7,7802,6.766E13,6.8419999E13,0.6669,741.0,697.5,4.774,0.0089,0.2219,0.0204,0.3651,0.9217,0.7203,0.5722,0.5701,0.5896,713,35,986,635026594
8510723508,85,10723508,-1,655.403,33.656,977.3045,-318.37,115.51,796.49,12728,1.10400004E14,1.14700004E14,0.7855,880.4,805.8,4.086,0.0389,0.3403,0.0199,0.4434,0.6756,0.4733,-0.0157,0.5707,0.821,671,34,1000,634674513
8510724666,85,10724666,-1,712.3422,40.3294,968.7996,78.69,-437.01,167.35,5441,4.7180002E13,5.3619999E13,0.615,717.2,636.0,6.512,0.0134,0.4166,0.0554,0.3209,0.6683,0.5713,-0.1906,0.909,0.3706,729,41,992,634934278
8510725379,85,10725379,8510720817,635.3729,109.3422,968.5133,661.87,137.81,94.84,179,1.55199996E12,7.7900003E13,0.4844,286.8,275.1,89.13,0.0514,0.2647,8.0E-4,0.1192,0.8356,0.7552,0.6077,-0.2702,0.7468,650,111,991,634437560
8510725799,85,10725799,-1,656.723,68.3374,968.864,-372.23,-130.24,-99.62,10309,8.9399996E13,1.07500003E14,0.7662,845.7,714.3,2.902,0.2018,0.5206,0.0385,0.4619,0.5428,0.3365,0.474,0.0944,0.8755,672,69,992,634531265
8510726086,85,10726086,8510720817,635.2862,108.8377,968.1197,-197.68,-313.33,302.46,88,7.6320001E11,7.6679997E13,0.556,146.0,182.7,92.78,0.0687,-0.4606,3.0E-4,0.1844,0.9366,0.8168,0.6365,-0.6889,0.3468,650,111,991,634437560
8510726297,85,10726297,-1,629.5911,113.7498,971.4206,-394.55,73.26,133.12,6888,5.9730001E13,6.3309999E13,0.6499,748.9,712.1,7.383,0.0193,0.2709,0.0169,0.3367,0.9398,0.7331,-0.6659,0.4614,0.5862,644,116,994,634605848
8510726703,85,10726703,-1,673.4979,58.9719,978.9716,-42.23,25.72,290.71,10537,9.1380001E13,9.7139997E13,0.7495,818.2,738.9,3.464,0.2039,0.3543,0.0769,0.4443,0.4301,0.381,0.7435,0.6688,0.0039,689,60,1002,634898795
8510727671,85,10727671,-1,686.9602,81.6234,982.3443,-709.64,-402.89,620.03,6028,5.2279999E13,5.662E13,0.6261,696.3,634.1,4.846,0.1199,0.2458,0.0488,0.3543,0.429,0.3533,0.8651,0.1697,-0.472,703,83,1005,634523015
