#OK
#SQL= select * from MDR1..BDMW where snapnum = 85 and z between 280.000000 and 320.000000 and Mtot > 5e13
#MAXROWS UNLIMITED
#QUERYTIMEOUT 420 sec
#DATE 2013-07-25 18:46:09.191 CEST
#QUERYTIME 289 millisec
#COLUMN 1 name=bdmId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=NInCat JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 4 name=hostFlag JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 5 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 10 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 11 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 12 name=Mvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 13 name=Mtot JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 14 name=Rvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 15 name=Vrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 16 name=Vcir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 17 name=conc JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 18 name=Xoff JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 19 name=virialRatio JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 20 name=spin JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 21 name=Rrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 22 name=axisratio_2_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 23 name=axisratio_3_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 24 name=axis1_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 25 name=axis1_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 26 name=axis1_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 27 name=ix JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 28 name=iy JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 29 name=iz JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 30 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
bdmId,snapnum,NInCat,hostFlag,x,y,z,vx,vy,vz,np,Mvir,Mtot,Rvir,Vrms,Vcir,conc,Xoff,virialRatio,spin,Rrms,axisratio_2_1,axisratio_3_1,axis1_x,axis1_y,axis1_z,ix,iy,iz,phkey
8502624814,85,2624814,-1,45.0134,129.826,282.9692,-35.01,-43.68,424.9,11568,1.00300002E14,1.02000004E14,0.7619,836.1,795.7,4.824,0.0477,0.1996,0.0204,0.4266,0.7598,0.5675,-0.3097,-0.163,0.9368,46,132,289,23743119
8502631670,85,2631670,-1,62.5492,137.4334,294.531,-70.72,244.94,451.68,8130,7.0500001E13,7.5330002E13,0.6886,766.1,691.2,4.273,0.023,0.3448,0.0471,0.3812,0.5844,0.5664,0.6125,-0.3039,0.7297,64,140,301,24481153
8502631708,85,2631708,8502633083,74.0216,153.8179,294.4597,642.33,-331.47,719.22,4362,3.7830001E13,5.7289998E13,0.6286,595.9,567.2,6.776,0.1023,0.2864,0.0563,0.3259,0.6721,0.6058,0.8953,-0.1187,0.4294,75,157,301,24508059
8502631932,85,2631932,-1,66.9963,181.0549,294.9054,-249.31,28.27,4.62,5757,4.9919998E13,5.156E13,0.6068,655.5,619.3,4.253,0.0497,0.2164,0.0443,0.3374,0.6689,0.502,-0.0243,0.9719,0.2343,68,185,301,24539424
8502633083,85,2633083,-1,74.2584,153.9854,295.273,-338.12,-214.27,59.05,17632,1.52899997E14,1.619E14,0.8849,933.9,864.7,2.559,0.0855,0.3275,0.0542,0.5508,0.5586,0.4055,-0.5176,0.012,0.8555,76,157,302,24508027
8502633830,85,2633830,-1,69.9146,145.6664,297.3849,-371.63,88.35,150.3,6049,5.2460001E13,5.355E13,0.6149,709.6,686.3,7.395,0.0246,0.1973,0.0276,0.3156,0.7238,0.6416,0.5192,0.852,-0.0673,71,149,304,24504458
8502634047,85,2634047,-1,53.7,131.4109,302.6266,-13.61,166.68,276.58,11940,1.03599997E14,1.05800001E14,0.7713,915.1,882.6,8.392,0.0313,0.2327,0.0344,0.3812,0.9616,0.6536,0.5705,0.6555,0.4948,54,134,309,23748947
8502636319,85,2636319,-1,30.0572,126.8231,303.8439,79.43,15.49,116.65,6219,5.393E13,5.522E13,0.6211,678.9,643.6,4.673,0.033,0.1946,0.0312,0.3468,0.6041,0.5201,0.4388,0.4619,0.7708,30,129,311,23839408
8502636358,85,2636358,-1,105.2768,164.3888,301.9651,-62.81,171.05,439.89,7617,6.6059999E13,7.654E13,0.6924,758.3,693.7,5.69,0.0563,0.3356,0.0326,0.3859,0.7834,0.5918,0.332,0.4727,0.8163,107,168,309,24631534
8502637099,85,2637099,-1,78.1399,153.5216,301.5129,-211.75,-207.58,64.21,5484,4.7560002E13,5.2379999E13,0.6102,703.1,626.9,5.682,0.0167,0.3804,0.0607,0.3201,0.8408,0.6383,-0.4124,0.9095,-0.053,80,157,308,24501777
8502638002,85,2638002,-1,58.7065,140.8504,308.6572,-99.09,-167.55,422.23,8045,6.9769999E13,7.3769998E13,0.684,757.6,675.9,3.469,0.0865,0.3977,0.0791,0.4037,0.4068,0.3064,0.7409,0.4815,-0.4682,60,144,316,23729536
