#OK
#SQL= select * from MDR1..BDMW where snapnum = 85 and z between 200.000000 and 240.000000 and Mtot > 5e13
#MAXROWS UNLIMITED
#QUERYTIMEOUT 420 sec
#DATE 2013-07-25 18:45:58.796 CEST
#QUERYTIME 454 millisec
#COLUMN 1 name=bdmId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=NInCat JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 4 name=hostFlag JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 5 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 10 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 11 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 12 name=Mvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 13 name=Mtot JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 14 name=Rvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 15 name=Vrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 16 name=Vcir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 17 name=conc JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 18 name=Xoff JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 19 name=virialRatio JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 20 name=spin JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 21 name=Rrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 22 name=axisratio_2_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 23 name=axisratio_3_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 24 name=axis1_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 25 name=axis1_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 26 name=axis1_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 27 name=ix JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 28 name=iy JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 29 name=iz JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 30 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
bdmId,snapnum,NInCat,hostFlag,x,y,z,vx,vy,vz,np,Mvir,Mtot,Rvir,Vrms,Vcir,conc,Xoff,virialRatio,spin,Rrms,axisratio_2_1,axisratio_3_1,axis1_x,axis1_y,axis1_z,ix,iy,iz,phkey
8502590066,85,2590066,-1,146.0368,66.9645,201.089,334.36,-446.26,-246.51,11507,9.979E13,1.13599998E14,0.7864,946.2,836.2,7.356,0.0111,0.4531,0.0263,0.4094,0.6669,0.6079,-0.1804,0.9343,-0.3076,149,68,205,9451360
8502590587,85,2590587,-1,171.5217,24.0072,201.3029,-23.48,-563.63,-261.96,7348,6.3720001E13,6.583E13,0.6585,761.5,725.8,7.121,0.0148,0.229,0.032,0.3446,0.5469,0.4996,-0.7553,0.6259,0.1945,175,24,206,9878019
8502591103,85,2591103,8502591227,181.9544,86.0175,214.4994,1202.15,422.05,272.61,60,5.20300003E11,5.888E13,0.2278,166.0,199.2,57.62,0.0146,-0.486,3.0E-4,0.0767,0.9825,0.7796,0.5453,0.7295,0.4129,186,88,219,9567893
8502591227,85,2591227,-1,181.7692,85.8968,213.7293,-252.07,183.62,351.73,29465,2.55500004E14,2.73699995E14,1.0567,1217.0,1087.0,5.115,0.0696,0.3662,0.0168,0.5685,0.6072,0.49,0.1492,0.4212,0.8946,186,87,218,9564525
8502591255,85,2591255,-1,151.3104,121.2534,201.873,-378.58,-119.12,-366.21,6566,5.694E13,5.9059999E13,0.635,717.7,673.0,5.718,0.0396,0.2189,0.0187,0.3337,0.5933,0.5673,0.6444,0.6372,0.4226,154,124,206,9495458
8502591301,85,2591301,-1,161.7781,25.3419,202.8812,260.7,-211.15,-53.14,13468,1.168E14,1.20200003E14,0.7995,858.3,811.0,3.573,0.0301,0.284,0.0412,0.4664,0.5992,0.4829,0.9849,-0.1597,0.0663,165,25,207,9878539
8502591727,85,2591727,8502591301,162.3623,25.1579,202.9865,322.07,-322.31,-413.06,1683,1.46E13,6.2879999E13,0.6193,397.3,351.9,6.451,0.1587,0.4768,0.0221,0.3518,0.7255,0.6278,0.9,-0.3425,0.2698,166,25,207,9878534
8502592128,85,2592128,-1,147.1344,66.057,204.9894,-167.19,-120.64,-356.57,6255,5.4240001E13,5.764E13,0.63,715.1,670.8,6.345,0.0195,0.2661,0.0238,0.3299,0.7669,0.6547,0.9977,-0.0333,0.0594,150,67,209,9445488
8502592493,85,2592493,-1,158.5737,2.6682,206.8328,528.25,8.19,-15.6,24488,2.12400008E14,2.24300003E14,0.9888,1106.0,1045.0,5.821,0.0227,0.2294,0.0312,0.5241,0.7503,0.6328,0.7517,0.2307,-0.6178,162,2,211,9885087
8502593170,85,2593170,-1,181.7372,3.7668,207.4347,-201.67,-34.02,-104.34,6053,5.2489999E13,5.689E13,0.6272,674.7,642.1,5.263,0.0223,0.2139,0.0603,0.3435,0.9675,0.6107,-0.1202,0.4362,0.8918,186,3,212,9890657
8502593241,85,2593241,-1,141.5455,67.4269,210.3767,395.44,79.38,-218.98,17592,1.52600003E14,1.59300001E14,0.8821,1007.0,937.5,5.828,0.0331,0.2681,0.0092,0.4661,0.8273,0.7493,0.4822,-0.7551,0.4443,144,69,215,9445678
