#OK
#SQL= select * from MDR1..BDMW where snapnum = 85 and z between 720.000000 and 760.000000 and Mtot > 5e13
#MAXROWS UNLIMITED
#QUERYTIMEOUT 420 sec
#DATE 2013-07-25 18:47:07.519 CEST
#QUERYTIME 271 millisec
#COLUMN 1 name=bdmId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=NInCat JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 4 name=hostFlag JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 5 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 10 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 11 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 12 name=Mvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 13 name=Mtot JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 14 name=Rvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 15 name=Vrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 16 name=Vcir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 17 name=conc JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 18 name=Xoff JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 19 name=virialRatio JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 20 name=spin JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 21 name=Rrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 22 name=axisratio_2_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 23 name=axisratio_3_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 24 name=axis1_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 25 name=axis1_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 26 name=axis1_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 27 name=ix JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 28 name=iy JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 29 name=iz JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 30 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
bdmId,snapnum,NInCat,hostFlag,x,y,z,vx,vy,vz,np,Mvir,Mtot,Rvir,Vrms,Vcir,conc,Xoff,virialRatio,spin,Rrms,axisratio_2_1,axisratio_3_1,axis1_x,axis1_y,axis1_z,ix,iy,iz,phkey
8507795926,85,7795926,-1,74.8999,82.5312,720.8737,-379.64,28.91,361.37,5923,5.1359999E13,5.2599999E13,0.6109,693.9,649.8,5.611,0.0476,0.2545,0.0559,0.3327,0.6739,0.6416,-0.6845,0.6669,0.2944,76,84,738,1056429608
8507798821,85,7798821,-1,43.4128,8.6553,723.0223,24.99,-522.01,4.5,6471,5.6120001E13,5.84E13,0.6325,704.9,681.6,6.38,0.0141,0.2157,0.059,0.3402,0.822,0.7484,-0.0012,-0.6299,0.7767,44,8,740,1056727190
8507799079,85,7799079,-1,17.1388,55.0156,726.0662,136.35,254.2,-17.64,5641,4.892E13,5.1209998E13,0.6056,670.7,639.1,5.738,0.0088,0.2387,0.0491,0.322,0.8055,0.6339,0.1418,0.8844,0.4446,17,56,743,1056834376
8507799142,85,7799142,-1,63.4498,97.376,726.78,-59.72,-204.42,240.75,13062,1.13300004E14,1.14600004E14,0.7899,893.2,853.8,5.834,0.0495,0.2086,0.0444,0.4177,0.818,0.6367,0.0361,0.8838,-0.4665,64,99,744,1056187071
8507802710,85,7802710,-1,64.8173,94.9501,728.6507,-105.4,144.07,115.6,5978,5.1839999E13,5.3899998E13,0.616,641.6,619.2,3.815,0.0368,0.2246,0.0385,0.3513,0.8449,0.6092,0.7457,0.5405,0.3896,66,97,746,1056187027
8507803719,85,7803719,-1,25.3049,113.2531,729.6816,-118.89,143.68,19.45,11504,9.9760002E13,1.01700002E14,0.7612,876.6,830.5,6.477,0.021,0.2232,0.0475,0.3942,0.8539,0.628,-0.1008,0.9922,-0.0737,25,115,747,1056130069
8507803837,85,7803837,-1,40.0269,3.7209,727.0002,374.53,87.25,-553.11,37131,3.22000006E14,3.43799985E14,1.1376,1254.0,1117.0,3.094,0.1114,0.3297,0.0759,0.6666,0.5238,0.3654,0.5715,0.6327,-0.5225,40,3,744,1056729353
8507803973,85,7803973,-1,33.7708,120.4789,728.3424,-112.16,-195.21,-66.4,11687,1.014E14,1.05299998E14,0.77,854.2,820.0,5.921,0.0112,0.2226,0.027,0.4169,0.6589,0.5772,0.7938,0.1425,-0.5912,34,123,745,1056149890
8507804142,85,7804142,-1,16.8965,69.7025,732.3382,-13.29,8.24,-124.54,10828,9.3899998E13,9.5260001E13,0.7448,856.1,807.2,6.139,0.0567,0.2441,0.0178,0.3976,0.6748,0.5229,0.4892,0.4695,0.735,17,71,749,1056094091
8507804766,85,7804766,-1,117.5941,123.0785,729.8475,-321.11,-116.24,-25.27,19496,1.69099993E14,1.73500002E14,0.9077,1023.0,966.1,5.57,0.0111,0.2349,0.0277,0.4835,0.806,0.6236,-0.1715,-0.5013,0.8481,120,126,747,1056238577
8507805113,85,7805113,-1,34.0108,21.3333,735.2594,293.39,433.35,190.86,8216,7.1250001E13,8.2059997E13,0.7088,840.9,737.4,7.0,0.0511,0.5071,0.0542,0.3586,0.8848,0.7464,0.9346,-0.3296,0.134,34,21,752,1056712057
8507805189,85,7805189,-1,37.9583,92.7683,728.9608,-98.7,-494.92,-129.74,7603,6.593E13,7.2699997E13,0.6807,748.7,710.8,6.312,0.0322,0.2176,0.0323,0.3588,0.7557,0.7041,-0.2105,0.936,0.2822,38,94,746,1056062764
8507805670,85,7805670,-1,76.7881,82.9315,737.656,-253.59,-130.68,-293.08,61849,5.36400009E14,5.53600011E14,1.336,1482.0,1365.0,4.172,0.0283,0.2752,0.0243,0.7407,0.5589,0.4429,0.5682,-0.5454,0.6162,78,84,755,1056433713
8507806426,85,7806426,-1,75.0663,83.3838,736.7928,537.5,-862.95,819.55,6144,5.328E13,6.9979999E13,0.6431,708.2,634.8,5.031,0.0451,0.3549,0.0453,0.3493,0.8362,0.6276,0.7892,-0.3041,0.5336,76,85,754,1056433707
8507807183,85,7807183,-1,46.9993,88.8957,732.0622,-64.17,-336.28,-109.18,12481,1.08199999E14,1.10799998E14,0.7806,915.3,901.9,8.623,0.022,0.192,0.0129,0.3977,0.7501,0.6558,0.5018,0.8033,-0.3209,48,91,749,1056057450
8507807411,85,7807411,-1,44.6834,80.2667,733.9304,101.94,431.67,-533.81,30171,2.61599999E14,2.79400004E14,1.0623,1210.0,1098.0,5.148,0.0338,0.3589,0.034,0.5797,0.7804,0.6503,0.8755,0.1757,-0.4501,45,82,751,1056061830
8507808656,85,7808656,8507807411,44.4542,79.8927,734.3576,-880.6,191.43,733.6,131,1.13599998E12,8.4810001E13,0.5821,231.0,222.9,98.88,0.037,0.09885,4.0E-4,0.1208,0.9104,0.8017,-0.2646,0.8276,-0.495,45,81,751,1056061881
8507809064,85,7809064,-1,69.9028,13.3179,736.6092,-369.62,-4.42,-322.88,6735,5.8409999E13,6.082E13,0.6415,686.1,659.6,4.71,0.0249,0.1797,0.0178,0.3558,0.6687,0.5014,0.759,-0.6508,0.0191,71,13,754,1056699920
8507809209,85,7809209,-1,110.4071,106.4256,742.2568,-485.15,-34.5,254.34,13232,1.14799996E14,1.20300004E14,0.7994,864.4,815.9,4.154,0.0495,0.2125,0.0185,0.4461,0.7331,0.6587,-0.1978,0.9652,-0.1712,113,108,760,1056219329
8507809340,85,7809340,-1,32.8193,26.2365,738.9022,319.87,-305.29,-431.01,23187,2.01099999E14,2.16599999E14,0.9768,1086.0,1005.0,5.185,0.035,0.268,0.0505,0.5268,0.6569,0.6033,-0.0199,0.7778,0.6282,33,26,756,1056713579
8507809560,85,7809560,-1,111.0479,7.3981,733.8159,-382.42,-204.53,-439.86,8249,7.1540004E13,7.6899997E13,0.6936,757.3,703.9,4.803,0.1025,0.2591,0.0353,0.3786,0.6663,0.592,0.3742,0.7937,-0.4796,113,7,751,1056642999
8507810949,85,7810949,8507805670,76.8964,82.0324,738.4655,-564.43,-510.81,-214.52,2334,2.02399998E13,5.248E13,0.6086,499.3,439.3,8.396,0.0557,0.4451,0.023,0.2971,0.8637,0.7884,0.1395,0.6703,-0.7288,78,84,756,1056434126
8507811425,85,7811425,-1,106.4057,96.1517,748.006,-305.44,107.92,360.12,38199,3.31299986E14,3.5019999E14,1.1472,1426.0,1237.0,6.606,0.1146,0.4556,0.0702,0.5902,0.6859,0.5683,0.6011,0.4852,-0.635,108,98,765,1056223277
8507811594,85,7811594,-1,118.6421,12.2805,739.9806,-333.22,-211.06,-122.21,7224,6.265E13,6.362E13,0.651,766.1,755.4,8.846,0.0243,0.1778,0.0146,0.3226,0.8916,0.7528,-0.5901,0.1813,0.7867,121,12,757,1056662548
8507813092,85,7813092,-1,81.6862,77.0383,742.1553,-980.3,397.32,50.18,9981,8.6559999E13,1.03200003E14,0.7651,849.8,718.0,3.821,0.176,0.488,0.1593,0.4355,0.5237,0.4412,0.0354,0.9982,0.0475,83,78,759,1056410558
8507813361,85,7813361,-1,87.464,76.8523,744.7575,-432.9,377.88,-102.23,9154,7.9379997E13,8.4380001E13,0.7154,777.9,699.2,3.095,0.063,0.3466,0.0287,0.4145,0.6302,0.4787,0.9129,0.1539,0.3781,89,78,762,1056411347
