#OK
#SQL= select * from MDR1..BDMW where snapnum = 85 and z between 640.000000 and 680.000000 and Mtot > 5e13
#MAXROWS UNLIMITED
#QUERYTIMEOUT 420 sec
#DATE 2013-07-25 18:46:57.710 CEST
#QUERYTIME 311 millisec
#COLUMN 1 name=bdmId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=NInCat JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 4 name=hostFlag JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 5 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 10 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 11 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 12 name=Mvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 13 name=Mtot JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 14 name=Rvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 15 name=Vrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 16 name=Vcir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 17 name=conc JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 18 name=Xoff JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 19 name=virialRatio JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 20 name=spin JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 21 name=Rrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 22 name=axisratio_2_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 23 name=axisratio_3_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 24 name=axis1_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 25 name=axis1_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 26 name=axis1_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 27 name=ix JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 28 name=iy JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 29 name=iz JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 30 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
bdmId,snapnum,NInCat,hostFlag,x,y,z,vx,vy,vz,np,Mvir,Mtot,Rvir,Vrms,Vcir,conc,Xoff,virialRatio,spin,Rrms,axisratio_2_1,axisratio_3_1,axis1_x,axis1_y,axis1_z,ix,iy,iz,phkey
8508071174,85,8071174,-1,797.3271,156.3133,653.5341,245.71,411.59,126.46,8923,7.7380001E13,8.02E13,0.7035,796.3,727.2,4.816,0.039,0.3104,0.0523,0.3873,0.702,0.5261,-0.0445,-0.4861,0.8728,816,160,669,563105765
8508073900,85,8073900,-1,765.0331,157.2959,664.2253,381.35,177.87,387.37,5754,4.99E13,5.0499999E13,0.6028,672.4,653.3,6.093,0.0201,0.1773,0.0147,0.3239,0.7717,0.5955,-0.4372,-0.0729,0.8964,783,161,680,563233864
8508078070,85,8078070,-1,760.5153,194.9489,663.4759,242.39,89.03,-64.1,9312,8.0759998E13,8.364E13,0.7133,782.0,739.2,4.89,0.0775,0.2181,0.0349,0.3912,0.8404,0.5888,0.999,-0.0304,-0.0332,778,199,679,563602222
8508079292,85,8079292,-1,772.358,28.6871,671.3998,456.92,-70.3,97.18,7734,6.707E13,6.9819999E13,0.6716,776.3,735.0,6.998,0.0311,0.2464,0.0351,0.3475,0.7471,0.6301,-0.5573,-0.2378,0.7955,790,29,687,565888068
8508161297,85,8161297,8508165722,882.0814,197.5635,642.2211,212.35,158.98,377.09,82,7.1110001E11,5.264E13,0.5639,115.3,148.0,57.69,0.1304,-0.5278,6.0E-4,0.276,0.8776,0.6209,0.4964,0.8634,-0.0894,903,202,657,561256308
8508162487,85,8162487,8508168956,879.8862,192.6179,642.6568,581.5,646.4,224.95,4020,3.48599993E13,5.6529999E13,0.601,541.3,500.9,2.54,0.0822,0.3489,0.0348,0.3702,0.8442,0.7194,0.6095,0.7912,0.0502,901,197,658,561254556
8508162627,85,8162627,-1,869.5064,110.6325,646.0883,203.92,305.22,426.01,8084,7.0099998E13,7.2139999E13,0.6791,729.3,695.2,4.329,0.0414,0.2048,0.0681,0.3744,0.8914,0.65,0.0444,0.3348,0.9413,890,113,661,565403514
8508163258,85,8163258,-1,924.4686,188.6953,640.0331,-45.64,382.64,301.1,15009,1.30199996E14,1.40299997E14,0.843,1107.0,944.1,8.287,0.0967,0.5256,0.0853,0.4243,0.662,0.6274,-0.3203,-0.3428,0.8831,946,193,655,561355380
8508163284,85,8163284,-1,813.5629,20.0617,641.3649,232.88,19.81,44.23,7467,6.4759999E13,6.75E13,0.664,738.6,688.6,5.023,0.034,0.2434,0.0355,0.3621,0.5423,0.5301,0.4279,0.8688,0.2492,833,20,656,565644657
8508164142,85,8164142,-1,820.6628,110.0523,646.1104,187.92,-6.73,65.15,7735,6.7079999E13,6.889E13,0.6686,746.2,669.6,3.422,0.0229,0.3169,0.0397,0.3816,0.5455,0.5162,0.5827,0.0333,0.812,840,112,661,565356369
8508164654,85,8164654,-1,870.9297,110.0259,649.1887,-104.75,407.53,-19.12,12857,1.11500002E14,1.14600004E14,0.7849,888.6,791.2,3.099,0.1105,0.3086,0.0344,0.452,0.5636,0.3908,0.4687,-0.3713,0.8015,891,112,664,565399689
8508165722,85,8165722,-1,882.0806,196.9476,642.0945,154.88,238.7,249.72,24236,2.10199994E14,2.19199998E14,0.9822,1097.0,1017.0,4.926,0.0182,0.2691,0.0311,0.5347,0.8016,0.6218,0.7193,0.6933,0.0427,903,201,657,561256267
8508166209,85,8166209,-1,863.6728,175.616,641.3599,468.15,375.12,-3.06,14925,1.29399999E14,1.29600001E14,0.8207,915.7,891.1,5.658,0.0165,0.1618,0.0031,0.4403,0.7662,0.5554,-0.156,0.8621,-0.4821,884,179,656,562837961
8508166995,85,8166995,-1,835.0427,12.112,642.7769,919.51,355.09,-128.6,13115,1.13699998E14,1.34799998E14,0.831,1018.0,845.6,6.338,0.0603,0.6534,0.0393,0.4702,0.5716,0.4468,0.8307,0.4227,0.3623,855,12,658,565651329
8508167000,85,8167000,-1,807.4373,19.7269,649.3025,256.49,428.89,0.75,5577,4.8359998E13,5.0E13,0.6005,662.0,652.7,6.574,0.0369,0.1492,0.0304,0.3242,0.6675,0.5914,-0.433,0.8714,0.2307,826,20,664,565768574
