#OK
#SQL= select * from MDR1..BDMW where snapnum = 85 and z between 440.000000 and 480.000000 and Mtot > 5e13
#MAXROWS UNLIMITED
#QUERYTIMEOUT 420 sec
#DATE 2013-07-25 18:46:32.774 CEST
#QUERYTIME 366 millisec
#COLUMN 1 name=bdmId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=NInCat JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 4 name=hostFlag JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 5 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 10 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 11 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 12 name=Mvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 13 name=Mtot JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 14 name=Rvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 15 name=Vrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 16 name=Vcir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 17 name=conc JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 18 name=Xoff JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 19 name=virialRatio JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 20 name=spin JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 21 name=Rrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 22 name=axisratio_2_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 23 name=axisratio_3_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 24 name=axis1_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 25 name=axis1_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 26 name=axis1_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 27 name=ix JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 28 name=iy JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 29 name=iz JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 30 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
bdmId,snapnum,NInCat,hostFlag,x,y,z,vx,vy,vz,np,Mvir,Mtot,Rvir,Vrms,Vcir,conc,Xoff,virialRatio,spin,Rrms,axisratio_2_1,axisratio_3_1,axis1_x,axis1_y,axis1_z,ix,iy,iz,phkey
8505201318,85,5201318,-1,111.0341,151.1341,444.5078,45.68,334.93,458.6,5730,4.9689999E13,5.5399999E13,0.6218,797.7,674.6,8.012,0.1462,0.4861,0.0497,0.3076,0.7355,0.6398,-0.8042,0.3253,0.4973,113,154,455,21745522
8505203124,85,5203124,-1,28.8051,110.8668,445.2703,-360.7,14.7,162.05,6631,5.7499999E13,6.13E13,0.643,710.9,635.9,3.661,0.1107,0.3708,0.0403,0.3689,0.9134,0.5652,0.6463,0.1069,0.7556,29,113,455,20702137
8505207377,85,5207377,8505211951,11.4457,145.1291,458.1588,-742.09,-203.1,200.48,3971,3.44400006E13,5.1330001E13,0.3657,688.8,639.0,2.632,0.0594,0.374,0.0085,0.2201,0.7795,0.682,0.7279,-0.1871,0.6597,11,148,469,21251870
8505207543,85,5207543,-1,28.4502,95.6539,454.4841,-229.52,518.85,49.12,9270,8.0390002E13,8.192E13,0.7084,787.5,735.9,4.681,0.0607,0.218,0.0413,0.3881,0.7926,0.4874,-0.5439,0.8385,-0.0324,29,97,465,20687429
8505207646,85,5207646,8505211951,10.749,144.5545,457.6301,-426.77,436.2,-331.17,30,2.60200006E11,6.868E13,0.6144,381.0,57.47,15.72,0.1557,2.421,0.0029,0.2618,0.9589,0.7251,0.8617,0.3141,0.3984,11,148,468,21251865
8505208366,85,5208366,8505212820,5.8747,143.7485,456.7317,-500.9,329.38,861.29,58,5.03000007E11,5.5249998E13,0.3427,162.4,197.5,104.8,0.0412,-0.4725,4.0E-4,0.0687,0.9074,0.7236,0.8078,-0.5706,0.1477,6,147,467,21251562
8505208782,85,5208782,-1,24.3746,69.4995,454.297,81.25,220.18,54.04,12977,1.12499999E14,1.17500004E14,0.7942,831.2,790.9,3.147,0.0591,0.2113,0.0215,0.4641,0.4503,0.4113,-0.2276,0.3772,0.8977,24,71,465,20582088
8505209884,85,5209884,-1,79.0379,62.533,459.0317,371.96,251.01,229.5,5032,4.3640001E13,5.6660001E13,0.6264,678.2,571.4,4.351,0.0449,0.6107,0.0482,0.3561,0.4069,0.36,0.3952,0.3586,0.8457,80,64,470,20319562
8505210183,85,5210183,-1,10.1688,107.138,465.4728,260.07,484.92,235.29,6692,5.8029999E13,5.8899999E13,0.6346,754.9,729.4,8.449,0.0253,0.2297,0.0288,0.3196,0.9373,0.7583,-0.7964,0.5302,0.2909,10,109,476,20690477
8505211176,85,5211176,-1,20.9193,110.5288,459.7515,-339.01,142.55,-29.72,7191,6.2360002E13,6.8579999E13,0.6676,798.9,716.2,7.29,0.0362,0.3834,0.033,0.3501,0.8316,0.6237,0.0846,0.4962,0.8641,21,113,470,20683066
8505211375,85,5211375,8505208782,24.6767,69.2917,453.8471,-297.71,518.27,505.71,1916,1.66199999E13,5.9250001E13,0.5803,436.0,403.8,8.009,0.0864,0.3878,0.0019,0.3111,0.756,0.679,-0.6536,0.2273,0.722,25,70,464,20582093
8505211951,85,5211951,-1,10.6501,145.1726,457.495,-644.29,-283.69,249.48,37503,3.25199992E14,3.50400008E14,1.143,1242.0,1110.0,2.56,0.1071,0.4131,0.0361,0.6919,0.5996,0.3855,0.7222,-0.1976,0.6629,10,148,468,21251864
