#OK
#SQL= select * from MDR1..BDMW where snapnum = 85 and z between 240.000000 and 280.000000 and Mtot > 5e13
#MAXROWS UNLIMITED
#QUERYTIMEOUT 420 sec
#DATE 2013-07-25 18:46:04.189 CEST
#QUERYTIME 395 millisec
#COLUMN 1 name=bdmId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=NInCat JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 4 name=hostFlag JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 5 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 10 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 11 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 12 name=Mvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 13 name=Mtot JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 14 name=Rvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 15 name=Vrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 16 name=Vcir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 17 name=conc JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 18 name=Xoff JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 19 name=virialRatio JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 20 name=spin JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 21 name=Rrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 22 name=axisratio_2_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 23 name=axisratio_3_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 24 name=axis1_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 25 name=axis1_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 26 name=axis1_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 27 name=ix JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 28 name=iy JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 29 name=iz JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 30 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
bdmId,snapnum,NInCat,hostFlag,x,y,z,vx,vy,vz,np,Mvir,Mtot,Rvir,Vrms,Vcir,conc,Xoff,virialRatio,spin,Rrms,axisratio_2_1,axisratio_3_1,axis1_x,axis1_y,axis1_z,ix,iy,iz,phkey
8502602494,85,2602494,-1,56.0993,14.67,241.1446,-357.58,89.93,-215.56,9235,8.009E13,9.9860003E13,0.7568,848.5,719.1,5.114,0.0486,0.5096,0.027,0.4083,0.7166,0.5143,0.9411,0.2932,0.1682,57,15,246,16672946
8502610639,85,2610639,-1,50.2021,175.8654,246.501,332.33,-376.72,-155.22,7871,6.8259999E13,8.6430001E13,0.721,1000.0,772.9,10.21,0.084,0.8663,0.0643,0.3403,0.8809,0.6906,0.0613,0.5409,0.8389,51,180,252,14458777
8502611209,85,2611209,-1,39.8825,18.9499,247.7059,498.58,172.45,307.81,14190,1.23100004E14,1.54100004E14,0.871,1030.0,841.5,5.573,0.0671,0.6377,0.0791,0.4599,0.668,0.646,0.9452,-0.1463,0.292,40,19,253,16664922
8502614864,85,2614864,-1,72.5854,100.6343,247.501,-65.36,525.93,-443.89,5881,5.1000002E13,6.173E13,0.6446,774.0,651.3,6.831,0.0423,0.6302,0.0753,0.3303,0.6709,0.5235,0.3145,0.9491,-0.0158,74,103,253,15553700
8502617023,85,2617023,8502618469,78.076,42.8984,259.9995,399.33,-1239.36,-693.87,217,1.88200006E12,8.7590003E13,0.6753,246.5,249.3,82.26,0.0361,0.06344,0.0013,0.1305,0.9131,0.7675,0.5904,0.8048,-0.0613,79,43,266,17295304
8502617544,85,2617544,-1,2.6193,70.512,258.5518,-203.18,26.6,41.04,15391,1.33499999E14,1.38500003E14,0.8403,923.6,899.3,5.861,0.0468,0.1732,0.0401,0.4431,0.768,0.6754,0.3624,0.4997,-0.7868,2,72,264,17654968
8502618271,85,2618271,-1,18.3343,82.1228,267.5893,-290.36,-117.77,305.66,7291,6.3230001E13,6.4900001E13,0.6556,764.4,750.8,8.545,0.0259,0.1821,0.0221,0.3249,0.827,0.7026,0.5043,-0.3738,0.7784,18,84,274,17643616
8502618469,85,2618469,-1,77.5071,42.9699,260.3564,-358.38,26.56,-202.31,24778,2.14899997E14,2.32000007E14,0.9975,1096.0,1004.0,4.337,0.0573,0.274,0.0365,0.5501,0.544,0.478,0.8614,-0.3148,-0.3986,79,44,266,17295269
8502618721,85,2618721,8502618469,77.9284,42.5357,260.5094,1105.94,208.69,-986.94,267,2.31600003E12,5.032E13,0.4889,242.2,245.9,36.29,0.0283,0.1119,0.0010,0.1539,0.9972,0.8489,0.9002,0.2017,-0.3859,79,43,266,17295304
8502619170,85,2619170,-1,104.4935,36.8055,260.2213,-119.43,18.06,-203.59,8207,7.1169999E13,7.3779997E13,0.6842,730.7,708.4,4.878,0.0288,0.2136,0.0302,0.376,0.5957,0.5485,-0.1441,0.9688,-0.2016,107,37,266,17252704
8502619613,85,2619613,-1,56.9447,17.5542,261.2553,-196.23,-27.58,-311.9,7641,6.626E13,6.712E13,0.6628,752.7,729.9,6.711,0.034,0.1841,0.031,0.3491,0.7636,0.6611,0.575,0.8107,0.1101,58,17,267,17024288
8502620302,85,2620302,-1,51.7542,13.5499,260.5565,51.67,293.46,-294.07,5918,5.1319998E13,5.3409999E13,0.614,693.5,659.6,6.271,0.0501,0.232,0.0305,0.3272,0.7519,0.626,-0.1706,-0.2639,0.9493,52,13,266,17036575
8502620304,85,2620304,-1,85.3416,8.5692,265.7043,85.25,106.46,-132.93,28184,2.44399997E14,2.55100002E14,1.031,1160.0,1114.0,6.367,0.0732,0.2378,0.0427,0.5372,0.8144,0.6855,0.1077,-0.4734,0.8743,87,8,272,17057791
8502620587,85,2620587,-1,59.1396,32.544,262.5355,-78.5,-210.38,-449.89,8372,7.2599996E13,7.7439997E13,0.6952,762.8,701.5,4.453,0.027,0.2639,0.0263,0.3869,0.4651,0.4,-0.2469,-0.4257,0.8705,60,33,268,16928789
