#OK
#SQL= select * from MDR1..BDMW where snapnum = 85 and z between 0.000000 and 40.000000 and Mtot > 5e13
#MAXROWS UNLIMITED
#QUERYTIMEOUT 420 sec
#DATE 2013-07-25 18:45:34.056 CEST
#QUERYTIME 2113 millisec
#COLUMN 1 name=bdmId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=NInCat JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 4 name=hostFlag JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 5 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 10 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 11 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 12 name=Mvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 13 name=Mtot JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 14 name=Rvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 15 name=Vrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 16 name=Vcir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 17 name=conc JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 18 name=Xoff JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 19 name=virialRatio JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 20 name=spin JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 21 name=Rrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 22 name=axisratio_2_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 23 name=axisratio_3_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 24 name=axis1_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 25 name=axis1_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 26 name=axis1_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 27 name=ix JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 28 name=iy JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 29 name=iz JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 30 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
bdmId,snapnum,NInCat,hostFlag,x,y,z,vx,vy,vz,np,Mvir,Mtot,Rvir,Vrms,Vcir,conc,Xoff,virialRatio,spin,Rrms,axisratio_2_1,axisratio_3_1,axis1_x,axis1_y,axis1_z,ix,iy,iz,phkey
8500213902,85,213902,-1,593.645,168.8704,2.4451,-225.33,-111.52,-275.66,10125,8.7800003E13,9.1140003E13,0.734,842.7,783.1,5.992,0.0375,0.3006,0.0282,0.4045,0.7141,0.6345,-0.107,0.9637,0.2446,607,172,2,451261845
8500214183,85,214183,-1,523.3865,14.1902,9.435,-346.71,648.49,502.61,10388,9.0090001E13,9.3940003E13,0.7412,867.2,802.3,6.596,0.0242,0.3162,0.0433,0.3925,0.6436,0.6067,-0.2414,0.921,0.3058,535,14,9,450582708
8500214418,85,214418,-1,547.3531,187.4809,6.6827,-185.04,-492.5,154.56,6305,5.468E13,5.8160002E13,0.632,736.7,667.9,6.092,0.0097,0.3522,0.0512,0.3362,0.69,0.526,-0.5007,0.5707,0.6508,560,191,6,451109809
8500214605,85,214605,-1,514.1526,157.6358,8.3933,37.61,144.2,-59.96,11253,9.7590004E13,9.9980002E13,0.7571,848.2,777.9,4.383,0.0144,0.2872,0.0529,0.4188,0.8834,0.8248,0.763,0.2978,-0.5736,526,161,8,450921979
8500215198,85,215198,-1,524.1638,30.0033,8.6868,-455.18,224.95,384.44,15025,1.30299996E14,1.34100002E14,0.8314,986.5,878.1,5.238,0.1039,0.369,0.0338,0.4448,0.7585,0.6953,0.2799,-0.2486,0.9273,536,30,8,450577224
8500215250,85,215250,-1,522.722,61.4338,1.5236,17.69,-230.94,-74.89,10895,9.4480003E13,9.6410003E13,0.7479,826.0,779.7,4.836,0.0454,0.233,0.0313,0.4081,0.6609,0.4727,0.9492,0.1449,-0.2792,535,62,1,450620930
8500216909,85,216909,8500219423,563.5869,172.5906,7.8778,-1156.35,160.66,238.99,1414,1.22599999E13,5.016E13,0.359,475.2,439.0,7.822,0.0322,0.3901,0.0018,0.1911,0.8348,0.7334,0.944,0.0392,-0.3276,577,176,8,451255223
8500217137,85,217137,-1,546.537,167.5594,3.353,-319.15,235.41,-108.21,8148,7.0659997E13,7.6080002E13,0.691,804.2,710.4,5.294,0.1475,0.3523,0.0504,0.3719,0.5229,0.4257,0.2088,0.2971,0.9317,559,171,3,451103177
8500217573,85,217573,-1,545.4771,71.8369,2.8406,-273.71,-854.98,92.27,15327,1.32900004E14,1.41600005E14,0.847,1010.0,920.9,6.979,0.0561,0.318,0.0411,0.4289,0.7496,0.5701,0.5222,0.3806,0.7632,558,73,2,450733125
8500217812,85,217812,-1,545.1319,69.5979,3.6615,-214.72,-30.65,-112.22,24238,2.10199994E14,2.196E14,0.981,1140.0,1057.0,6.294,0.0109,0.3125,0.0335,0.5113,0.7831,0.6617,0.248,-0.6246,0.7405,558,71,3,450732990
8500217940,85,217940,-1,547.181,182.9283,8.088,-494.97,-15.2,-149.16,12473,1.08199999E14,1.11700003E14,0.7822,914.2,836.6,5.752,0.0192,0.3181,0.0424,0.4134,0.7751,0.6627,-0.196,0.9437,-0.2665,560,187,8,451109951
