#OK
#SQL= select * from MDR1..BDMW where snapnum = 85 and z between 400.000000 and 440.000000 and Mtot > 5e13
#MAXROWS UNLIMITED
#QUERYTIMEOUT 420 sec
#DATE 2013-07-25 18:46:26.070 CEST
#QUERYTIME 316 millisec
#COLUMN 1 name=bdmId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=NInCat JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 4 name=hostFlag JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 5 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 10 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 11 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 12 name=Mvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 13 name=Mtot JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 14 name=Rvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 15 name=Vrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 16 name=Vcir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 17 name=conc JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 18 name=Xoff JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 19 name=virialRatio JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 20 name=spin JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 21 name=Rrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 22 name=axisratio_2_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 23 name=axisratio_3_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 24 name=axis1_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 25 name=axis1_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 26 name=axis1_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 27 name=ix JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 28 name=iy JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 29 name=iz JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 30 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
bdmId,snapnum,NInCat,hostFlag,x,y,z,vx,vy,vz,np,Mvir,Mtot,Rvir,Vrms,Vcir,conc,Xoff,virialRatio,spin,Rrms,axisratio_2_1,axisratio_3_1,axis1_x,axis1_y,axis1_z,ix,iy,iz,phkey
8505179681,85,5179681,-1,51.1722,186.9348,406.4313,-76.09,-291.59,8.97,6766,5.8679999E13,6.2069999E13,0.6459,725.8,693.8,6.604,0.0172,0.2394,0.038,0.333,0.9007,0.694,0.3673,0.5167,0.7734,52,191,416,21146537
8505179791,85,5179791,-1,123.209,111.0016,402.4893,294.47,-2.4,198.82,10059,8.7229997E13,8.9589998E13,0.7297,819.8,768.2,5.297,0.0484,0.2595,0.0224,0.3975,0.593,0.5788,-0.4957,0.7756,0.3908,126,113,412,20150699
8505180156,85,5180156,8505182218,44.3874,112.1225,400.7932,-406.81,-384.69,-1292.37,1424,1.23500002E13,5.1739999E13,0.3914,484.9,458.0,11.43,0.0356,0.3204,0.0056,0.175,0.8422,0.7912,0.9043,0.2442,-0.3501,45,114,410,20848867
8505180750,85,5180750,-1,16.4543,105.6081,407.4866,0.92,418.08,16.07,11359,9.8509999E13,1.028E14,0.7637,823.9,767.7,3.869,0.0702,0.2559,0.034,0.4384,0.6853,0.5895,0.0965,0.9606,0.2606,16,108,417,20732503
8505181759,85,5181759,-1,58.8657,108.9731,402.0218,-278.92,320.85,-245.01,11935,1.03499996E14,1.04600003E14,0.7685,862.7,845.1,6.622,0.0292,0.1879,0.0248,0.408,0.7891,0.5746,0.7703,-0.3069,0.5589,60,111,411,20844054
8505182169,85,5182169,-1,72.2675,68.3099,407.8409,124.4,290.58,-103.49,12364,1.07200001E14,1.14100001E14,0.7867,833.2,775.6,3.138,0.0276,0.2466,0.0293,0.4533,0.466,0.4298,0.618,-0.7214,0.3126,74,69,417,20023004
8505182218,85,5182218,-1,44.1193,112.4538,400.7117,954.9,292.59,-104.94,29822,2.58599998E14,3.41599989E14,1.1367,1236.0,1008.0,3.408,0.0622,0.6117,0.0249,0.6466,0.6272,0.4822,0.8694,0.3453,0.3536,45,115,410,20848868
8505182692,85,5182692,-1,9.5136,113.1091,409.2275,70.59,196.97,-112.83,6818,5.9130002E13,6.1240001E13,0.6428,707.5,662.4,4.672,0.0298,0.2496,0.0393,0.3611,0.7265,0.6561,-0.2669,0.9427,0.2002,9,115,419,20716193
8505184360,85,5184360,-1,81.9182,160.5094,408.7876,-29.66,67.39,-66.49,6703,5.813E13,6.0939999E13,0.6419,738.6,688.5,6.372,0.0602,0.2602,0.0335,0.3364,0.6582,0.5698,0.2002,0.3368,0.92,83,164,418,21902695
8505185190,85,5185190,-1,55.0712,175.1976,411.4162,-427.56,338.64,-120.67,5664,4.9120002E13,5.286E13,0.6121,704.9,596.6,3.255,0.0346,0.4447,0.0459,0.3503,0.5955,0.3832,0.6798,-0.5641,0.4686,56,179,421,21147480
8505185333,85,5185333,-1,22.1701,107.3915,410.0486,-54.18,538.74,-325.96,8231,7.1379999E13,7.8550003E13,0.6985,807.3,722.7,5.93,0.0227,0.3889,0.031,0.3728,0.8387,0.6235,-0.3072,0.3875,0.8692,22,109,419,20732578
