#OK
#SQL= select * from MDR1..BDMW where snapnum = 85 and z between 360.000000 and 400.000000 and Mtot > 5e13
#MAXROWS UNLIMITED
#QUERYTIMEOUT 420 sec
#DATE 2013-07-25 18:46:21.008 CEST
#QUERYTIME 345 millisec
#COLUMN 1 name=bdmId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=NInCat JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 4 name=hostFlag JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 5 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 10 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 11 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 12 name=Mvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 13 name=Mtot JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 14 name=Rvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 15 name=Vrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 16 name=Vcir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 17 name=conc JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 18 name=Xoff JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 19 name=virialRatio JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 20 name=spin JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 21 name=Rrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 22 name=axisratio_2_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 23 name=axisratio_3_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 24 name=axis1_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 25 name=axis1_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 26 name=axis1_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 27 name=ix JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 28 name=iy JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 29 name=iz JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 30 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
bdmId,snapnum,NInCat,hostFlag,x,y,z,vx,vy,vz,np,Mvir,Mtot,Rvir,Vrms,Vcir,conc,Xoff,virialRatio,spin,Rrms,axisratio_2_1,axisratio_3_1,axis1_x,axis1_y,axis1_z,ix,iy,iz,phkey
8502978372,85,2978372,-1,774.0352,128.5306,361.9429,-242.73,249.22,-104.88,5789,5.0200001E13,5.398E13,0.6167,704.1,647.4,6.066,0.0334,0.2868,0.0263,0.3255,0.6779,0.5176,-0.2915,0.8691,0.3995,792,131,370,510438053
8502981041,85,2981041,-1,784.5067,58.7801,368.2911,-60.74,11.32,-167.27,6628,5.748E13,5.958E13,0.6369,725.0,665.6,5.199,0.0649,0.2676,0.0503,0.3422,0.7586,0.6259,0.9939,0.0445,0.1005,803,60,377,508030302
8502981557,85,2981557,-1,779.6136,63.0276,367.1262,146.34,-35.58,-18.16,11024,9.5599999E13,9.774E13,0.7512,845.0,802.0,5.726,0.0252,0.1969,0.0224,0.4011,0.5891,0.5364,-0.6305,0.7687,-0.1075,798,64,375,507757233
8502983405,85,2983405,-1,796.4407,173.9292,371.324,189.19,329.89,-93.52,6004,5.2069998E13,5.5029998E13,0.6202,658.3,607.8,3.068,0.1529,0.2086,0.0228,0.3609,0.5709,0.288,0.9618,0.1207,-0.2459,815,178,380,510650773
8502985400,85,2985400,-1,774.4646,33.7053,371.3031,156.8,-270.84,-180.09,9462,8.2059997E13,8.4009997E13,0.7144,834.7,806.9,7.915,0.0116,0.2295,0.0235,0.3697,0.7505,0.5557,-0.1843,0.9829,-0.0010,793,34,380,507801067
8503080237,85,3080237,-1,847.2388,127.624,360.1987,255.51,322.51,-167.44,9019,7.8210004E13,7.9640002E13,0.7016,788.6,747.5,5.576,0.0243,0.213,0.0174,0.3739,0.7439,0.689,0.504,0.8419,0.1926,867,130,368,510875015
8503082096,85,3082096,-1,843.5859,17.9493,367.7116,-197.06,79.42,245.51,6095,5.286E13,5.4290001E13,0.6176,696.0,671.3,6.488,0.0084,0.2129,0.0214,0.327,0.7609,0.6619,-0.2658,-0.4835,0.834,863,18,376,508080209
8503082610,85,3082610,-1,825.4809,25.108,365.9752,710.64,-203.7,3.85,24216,2.09999993E14,2.27500005E14,0.9913,1128.0,1041.0,5.951,0.0297,0.2918,0.0162,0.5371,0.59,0.5671,0.6077,-0.6768,0.4154,845,25,374,508069132
8503083136,85,3083136,-1,844.038,49.3022,369.1639,-401.17,-392.74,-47.52,15857,1.37499997E14,1.43699992E14,0.849,982.7,866.1,4.132,0.0816,0.3717,0.0532,0.4704,0.7203,0.5377,0.2673,0.9353,0.2319,864,50,378,508291730
8503083993,85,3083993,-1,876.9899,136.7433,369.8701,-218.79,21.74,-417.5,16955,1.47000004E14,1.53000006E14,0.8684,1005.0,964.8,7.31,0.0109,0.2265,0.0143,0.4491,0.6492,0.5503,0.6766,0.0396,0.7353,898,140,378,512528612
8503084242,85,3084242,-1,873.2715,137.1207,367.9801,172.75,-246.28,127.9,6525,5.6589998E13,5.9979998E13,0.6384,759.3,719.9,8.553,0.0485,0.2813,0.0198,0.3122,0.9509,0.8512,0.0879,0.2355,0.9679,894,140,376,510881544
