#OK
#SQL= select * from MDR1..BDMW where snapnum = 85 and z between 80.000000 and 120.000000 and Mtot > 5e13
#MAXROWS UNLIMITED
#QUERYTIMEOUT 420 sec
#DATE 2013-07-25 18:45:43.786 CEST
#QUERYTIME 314 millisec
#COLUMN 1 name=bdmId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=NInCat JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 4 name=hostFlag JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 5 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 10 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 11 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 12 name=Mvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 13 name=Mtot JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 14 name=Rvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 15 name=Vrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 16 name=Vcir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 17 name=conc JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 18 name=Xoff JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 19 name=virialRatio JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 20 name=spin JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 21 name=Rrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 22 name=axisratio_2_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 23 name=axisratio_3_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 24 name=axis1_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 25 name=axis1_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 26 name=axis1_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 27 name=ix JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 28 name=iy JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 29 name=iz JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 30 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
bdmId,snapnum,NInCat,hostFlag,x,y,z,vx,vy,vz,np,Mvir,Mtot,Rvir,Vrms,Vcir,conc,Xoff,virialRatio,spin,Rrms,axisratio_2_1,axisratio_3_1,axis1_x,axis1_y,axis1_z,ix,iy,iz,phkey
8500041207,85,41207,-1,120.7268,78.0251,84.3251,-133.65,141.07,-211.89,10743,9.3159997E13,1.04400001E14,0.7678,823.1,773.8,5.289,0.0245,0.2312,0.0514,0.422,0.5957,0.5048,0.4635,0.3212,0.8258,123,79,86,1411128
8500042396,85,42396,-1,46.8972,180.4163,84.8583,-17.79,110.29,-481.66,6797,5.894E13,6.4329999E13,0.6534,795.2,699.8,7.065,0.0323,0.4244,0.0187,0.335,0.6945,0.5573,0.3286,0.3531,0.876,48,184,86,3037902
8500043293,85,43293,-1,41.4374,85.0155,88.6477,-41.21,-191.29,78.73,6245,5.4159999E13,5.7680001E13,0.6302,706.9,625.1,3.777,0.0738,0.3313,0.054,0.3525,0.7921,0.6165,0.0506,0.6179,0.7846,42,87,90,1688795
8500043702,85,43702,-1,112.6753,192.5282,83.3213,88.93,-121.67,-471.33,5366,4.6540001E13,5.2769998E13,0.6117,677.6,619.9,5.716,0.0396,0.3272,0.0719,0.3387,0.7095,0.4937,-0.4397,0.692,0.5725,115,197,85,3662109
8500044135,85,44135,-1,0.6671,153.1108,95.3734,-521.7,224.45,828.21,6586,5.7119999E13,6.1720001E13,0.6446,718.8,657.9,5.11,0.0206,0.3196,0.0244,0.3545,0.7333,0.5868,0.9128,-0.18,-0.3666,0,156,97,2949063
8500044187,85,44187,-1,71.9961,197.5111,87.2973,-548.39,562.85,109.87,5511,4.779E13,5.6809998E13,0.627,672.0,594.8,4.173,0.0205,0.427,0.033,0.3549,0.5748,0.3808,0.8613,-0.5076,0.0235,73,202,89,3546796
8500046384,85,46384,8500051228,123.631,79.311,91.8592,184.06,1071.96,-671.3,77,6.6779998E11,5.8320002E13,0.5379,156.3,197.9,132.1,0.0141,-0.3854,3.0E-4,0.105,0.9086,0.8417,0.456,-0.4176,0.7859,126,81,94,1422771
8500047174,85,47174,-1,46.7427,43.867,90.0663,4.31,413.34,-490.77,10499,9.1050002E13,1.04999997E14,0.7626,791.1,718.8,2.557,0.0935,0.3515,0.052,0.4637,0.6128,0.4097,0.4408,-0.2802,0.8527,47,44,92,408153
8500047388,85,47388,8500051106,105.1328,195.1932,91.0953,-98.12,100.56,-286.69,4979,4.3179999E13,5.2929998E13,0.5375,645.5,587.2,2.182,0.1358,0.3583,0.0336,0.3198,0.8406,0.6812,0.8771,-0.4047,0.2586,107,199,93,3660935
8500049078,85,49078,-1,36.7534,91.3917,96.3526,255.0,264.81,389.37,12157,1.05399999E14,1.18800003E14,0.8004,888.2,801.5,5.077,0.0556,0.3537,0.0332,0.433,0.8121,0.7003,0.4523,0.6166,0.6444,37,93,98,1651612
8500049320,85,49320,-1,56.4424,72.6751,94.6556,-397.53,604.86,-33.54,5266,4.5670002E13,5.1390001E13,0.6065,645.4,574.6,2.981,0.1423,0.4393,0.032,0.3734,0.2716,0.2807,0.994,0.0904,-0.0624,57,74,96,1670201
