#OK
#SQL= select * from MDR1..BDMW where snapnum = 85 and z between 120.000000 and 160.000000 and Mtot > 5e13
#MAXROWS UNLIMITED
#QUERYTIMEOUT 420 sec
#DATE 2013-07-25 18:45:48.697 CEST
#QUERYTIME 308 millisec
#COLUMN 1 name=bdmId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=NInCat JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 4 name=hostFlag JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 5 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 10 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 11 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 12 name=Mvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 13 name=Mtot JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 14 name=Rvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 15 name=Vrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 16 name=Vcir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 17 name=conc JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 18 name=Xoff JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 19 name=virialRatio JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 20 name=spin JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 21 name=Rrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 22 name=axisratio_2_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 23 name=axisratio_3_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 24 name=axis1_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 25 name=axis1_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 26 name=axis1_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 27 name=ix JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 28 name=iy JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 29 name=iz JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 30 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
bdmId,snapnum,NInCat,hostFlag,x,y,z,vx,vy,vz,np,Mvir,Mtot,Rvir,Vrms,Vcir,conc,Xoff,virialRatio,spin,Rrms,axisratio_2_1,axisratio_3_1,axis1_x,axis1_y,axis1_z,ix,iy,iz,phkey
8500066370,85,66370,-1,142.3932,21.9144,127.7252,-132.23,-298.8,-11.73,6786,5.8849998E13,8.0690004E13,0.7047,1006.0,761.5,12.52,0.0791,1.032,0.0518,0.3315,0.6561,0.6253,-0.0667,0.9038,-0.4227,145,22,130,9128435
8500068829,85,68829,-1,185.6683,53.7307,132.5677,-116.52,-70.33,167.75,7418,6.4329999E13,6.9260001E13,0.6697,780.4,706.1,6.22,0.0099,0.3328,0.0228,0.3576,0.6335,0.5653,-0.0204,-0.1299,0.9913,190,55,135,8913916
8500069925,85,69925,-1,142.5118,89.9848,128.0536,-47.89,149.13,-266.29,10190,8.8370001E13,8.8499999E13,0.7268,814.5,806.1,6.767,0.0069,0.1683,0.0058,0.3882,0.6926,0.6814,0.1074,-0.2107,0.9716,145,92,131,9194108
8500070181,85,70181,-1,190.0252,53.0252,133.1155,-75.25,84.22,-14.1,5844,5.0680002E13,5.302E13,0.6128,690.8,622.6,4.352,0.0314,0.3175,0.039,0.3392,0.8816,0.5442,0.9657,-0.1675,-0.1982,194,54,136,8911842
8500070790,85,70790,-1,162.2464,108.8798,129.0773,-629.51,396.31,-200.06,4848,4.204E13,5.3619999E13,0.6149,724.9,602.3,6.63,0.0776,0.652,0.0579,0.315,0.7864,0.7059,0.6273,-0.7446,0.2282,166,111,132,9244373
8500072840,85,72840,-1,185.7667,168.0137,142.5586,411.16,96.54,435.48,5076,4.4020001E13,5.087E13,0.6043,608.6,561.4,2.553,0.1245,0.2547,0.0701,0.3667,0.4785,0.385,0.3753,-0.2448,0.894,190,172,145,11552143
8500073373,85,73373,-1,192.6213,165.7951,144.5751,-405.7,681.14,750.15,5717,4.9579999E13,5.4109999E13,0.6169,704.8,684.9,8.514,0.0267,0.2387,0.0118,0.3186,0.6435,0.6333,-0.3884,0.4981,0.7753,197,169,148,11516676
8500073841,85,73841,8500079644,66.4466,147.6762,154.5882,-339.05,1450.04,826.09,57,4.94300004E11,1.07200001E14,0.6915,151.3,148.9,129.1,0.0275,-0.39,4.0E-4,0.1283,0.9359,0.6904,0.5615,0.5885,0.5817,68,151,158,13569905
8500073973,85,73973,-1,176.1415,42.6961,139.0054,372.5,185.25,-100.49,7391,6.41E13,6.593E13,0.6589,736.0,701.0,5.717,0.0425,0.224,0.0057,0.3562,0.6933,0.6152,0.584,-0.4735,0.6593,180,43,142,8942881
8500074341,85,74341,-1,198.3895,167.9613,146.4776,-451.49,441.61,3.45,8079,7.0060001E13,7.1660003E13,0.6774,775.4,753.0,7.259,0.0278,0.2043,0.0342,0.339,0.8257,0.6574,0.6411,0.1361,0.7553,203,171,149,11516133
8500074914,85,74914,-1,146.6638,42.5784,142.7721,149.64,173.39,-209.93,9592,8.3180002E13,8.8450003E13,0.7265,775.9,718.8,3.626,0.0824,0.2534,0.0513,0.4115,0.6311,0.5454,0.5304,0.4127,-0.7406,150,43,146,9152235
