#OK
#SQL= select * from MDR1..BDMW where snapnum = 85 and z between 320.000000 and 360.000000 and Mtot > 5e13
#MAXROWS UNLIMITED
#QUERYTIMEOUT 420 sec
#DATE 2013-07-25 18:46:15.880 CEST
#QUERYTIME 330 millisec
#COLUMN 1 name=bdmId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=NInCat JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 4 name=hostFlag JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 5 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 10 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 11 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 12 name=Mvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 13 name=Mtot JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 14 name=Rvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 15 name=Vrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 16 name=Vcir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 17 name=conc JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 18 name=Xoff JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 19 name=virialRatio JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 20 name=spin JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 21 name=Rrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 22 name=axisratio_2_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 23 name=axisratio_3_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 24 name=axis1_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 25 name=axis1_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 26 name=axis1_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 27 name=ix JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 28 name=iy JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 29 name=iz JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 30 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
bdmId,snapnum,NInCat,hostFlag,x,y,z,vx,vy,vz,np,Mvir,Mtot,Rvir,Vrms,Vcir,conc,Xoff,virialRatio,spin,Rrms,axisratio_2_1,axisratio_3_1,axis1_x,axis1_y,axis1_z,ix,iy,iz,phkey
8503158644,85,3158644,-1,93.3407,305.7419,322.5836,91.81,-173.8,203.83,7736,6.7089998E13,7.0220002E13,0.673,748.1,706.2,5.542,0.0463,0.256,0.0571,0.3795,0.6221,0.4956,-0.7229,0.4171,0.5508,95,313,330,109217488
8503158825,85,3158825,-1,148.0965,274.2121,321.7277,396.28,209.51,39.33,5595,4.8519998E13,5.033E13,0.6022,679.6,658.9,6.922,0.0209,0.2137,0.0094,0.313,0.7645,0.677,-0.2432,0.8556,0.4569,151,280,329,108806478
8503158838,85,3158838,-1,152.6897,291.3777,326.9376,249.86,365.29,993.06,6806,5.9020002E13,6.4559998E13,0.3747,954.6,841.6,3.549,0.0381,0.4388,0.0283,0.2147,0.5324,0.5151,-0.6653,0.3,0.6836,156,298,334,108903330
8503159028,85,3159028,-1,136.8847,295.0373,324.2313,479.92,-287.92,268.65,10515,9.1189999E13,9.3930004E13,0.7412,849.4,794.3,5.993,0.0372,0.239,0.0489,0.3863,0.9143,0.7095,0.9382,-0.2259,0.2622,140,302,332,108897916
8503161394,85,3161394,-1,55.0876,316.7501,329.7646,289.84,-136.72,267.27,6126,5.312E13,6.195E13,0.6455,711.6,639.8,5.436,0.0287,0.4107,0.0266,0.3404,0.7394,0.6115,0.8351,0.0113,-0.55,56,324,337,110202583
8503161846,85,3161846,-1,82.6055,358.6858,323.5289,-439.47,269.73,-280.14,5776,5.0090002E13,5.189E13,0.6084,681.7,626.0,4.639,0.0291,0.2823,0.0531,0.3299,0.5366,0.4802,-0.1481,-0.2437,0.9585,84,367,331,110090534
8503161978,85,3161978,-1,60.7071,312.6153,329.3421,-307.41,170.03,41.41,6405,5.554E13,5.9250001E13,0.6358,690.7,648.8,4.861,0.0355,0.2216,0.0635,0.3495,0.6337,0.5078,0.9295,-0.3478,0.1229,62,320,337,110202873
8503161981,85,3161981,-1,176.4502,300.6914,324.5382,-295.29,-218.4,74.61,8273,7.1739996E13,7.4700001E13,0.6867,760.2,707.6,4.764,0.0080,0.2272,0.0124,0.3778,0.6049,0.4407,-0.4034,-0.1415,0.904,180,307,332,108881449
8503162141,85,3162141,8503163765,32.3981,266.8685,324.2311,-240.37,-1117.1,-842.66,48,4.16300007E11,5.4890001E13,0.565,158.4,140.7,106.4,0.0362,-0.4498,2.0E-4,0.1017,0.8477,0.6365,-0.4923,0.8693,-0.0445,33,273,332,110950996
8503162156,85,3162156,-1,82.9215,289.1724,322.0993,5.09,-53.83,-213.36,5843,5.0669998E13,5.3459999E13,0.6142,692.4,631.8,4.936,0.0297,0.2855,0.0501,0.3361,0.5401,0.5007,0.4497,0.8358,0.3149,84,296,329,109245653
8503162347,85,3162347,-1,140.275,293.9805,326.6917,544.2,-446.4,81.9,13219,1.14600004E14,1.24400003E14,0.8077,854.3,790.2,3.058,0.1149,0.2165,0.1082,0.482,0.5183,0.4341,0.9373,-0.3218,0.1338,143,301,334,108897874
8503163606,85,3163606,-1,152.645,291.8076,328.1258,-395.92,-182.5,-133.73,17134,1.48599996E14,1.67200007E14,0.8962,985.9,896.6,4.973,0.0448,0.2812,0.0489,0.4881,0.5974,0.5451,-0.127,0.9299,0.3453,156,298,336,108905562
8503163765,85,3163765,-1,32.2965,267.4066,324.5117,283.91,-184.09,-15.26,19012,1.64900001E14,1.70700002E14,0.9019,1019.0,980.0,6.442,0.0133,0.1951,0.029,0.4738,0.6461,0.5041,-0.3503,0.8257,0.4421,33,273,332,110950996
8503163812,85,3163812,-1,56.2674,315.4485,331.3431,-280.44,307.41,32.27,7502,6.5060001E13,6.5999999E13,0.659,726.1,714.2,6.134,0.0235,0.1635,0.0246,0.3504,0.722,0.6009,0.5192,-0.5675,0.6391,57,323,339,110202407
8503164035,85,3164035,-1,39.7904,325.5426,334.0272,-198.8,-230.05,429.35,22697,1.96799998E14,2.03899999E14,0.9568,1074.0,1014.0,5.519,0.0634,0.2224,0.0255,0.5116,0.756,0.5627,0.7711,-0.4292,0.4703,40,333,342,110228749
8503164597,85,3164597,8503162347,140.941,293.7019,326.7159,642.22,344.23,223.38,3984,3.45500004E13,5.8270002E13,0.6317,593.8,596.5,10.91,0.0501,0.2066,0.0236,0.3201,0.9128,0.7389,-0.7134,0.6768,0.1815,144,300,334,108902798
8503165142,85,3165142,-1,165.282,301.2988,338.8794,-75.4,-347.22,487.77,47931,4.15699986E14,4.56499994E14,1.2536,1496.0,1362.0,7.648,0.0345,0.3688,0.025,0.6589,0.7255,0.627,0.6349,0.265,-0.7257,169,308,347,108872060
8503165332,85,3165332,-1,151.2604,293.1293,332.1802,268.53,-607.58,-224.45,15025,1.30299996E14,1.35600003E14,0.834,945.1,870.0,4.957,0.0439,0.2962,0.0679,0.4629,0.9623,0.7271,0.9766,0.1621,0.1417,154,300,340,108905752
8503165413,85,3165413,-1,146.7666,374.0955,321.3105,159.89,293.14,-515.15,7242,6.2800001E13,6.2939998E13,0.6486,740.1,698.4,5.668,0.0223,0.222,0.0147,0.3452,0.7319,0.6118,0.6058,0.7943,0.0447,150,383,329,108259632
