#OK
#SQL= select * from MDR1..BDMW where snapnum = 85 and z between 880.000000 and 920.000000 and Mtot > 5e13
#MAXROWS UNLIMITED
#QUERYTIMEOUT 420 sec
#DATE 2013-07-25 18:47:28.046 CEST
#QUERYTIME 311 millisec
#COLUMN 1 name=bdmId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=NInCat JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 4 name=hostFlag JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 5 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 10 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 11 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 12 name=Mvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 13 name=Mtot JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 14 name=Rvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 15 name=Vrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 16 name=Vcir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 17 name=conc JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 18 name=Xoff JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 19 name=virialRatio JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 20 name=spin JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 21 name=Rrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 22 name=axisratio_2_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 23 name=axisratio_3_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 24 name=axis1_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 25 name=axis1_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 26 name=axis1_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 27 name=ix JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 28 name=iy JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 29 name=iz JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 30 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
bdmId,snapnum,NInCat,hostFlag,x,y,z,vx,vy,vz,np,Mvir,Mtot,Rvir,Vrms,Vcir,conc,Xoff,virialRatio,spin,Rrms,axisratio_2_1,axisratio_3_1,axis1_x,axis1_y,axis1_z,ix,iy,iz,phkey
8510575745,85,10575745,8510583229,549.1497,144.4952,894.2339,866.21,-76.94,3407.43,177,1.53500005E12,1.73599994E14,0.6122,239.2,277.5,127.5,0.0293,-0.03651,1.0E-4,0.1403,0.9361,0.8218,0.3121,0.0789,0.9468,562,147,915,622057886
8510577607,85,10577607,-1,548.235,144.8371,892.9735,522.57,-359.32,2355.84,9328,8.0889996E13,9.1340004E13,0.4619,993.2,885.6,3.467,0.01,0.4282,0.0149,0.2645,0.7444,0.5827,0.3537,-0.4052,0.843,561,148,914,622057935
8510579227,85,10579227,8510581317,540.8687,186.5165,888.1355,-363.35,-10.05,450.84,4706,4.0809999E13,6.8820002E13,0.462,711.7,616.3,2.17,0.1231,0.5499,0.0536,0.2806,0.815,0.7491,0.954,0.2996,0.0072,553,190,909,621836812
8510579953,85,10579953,8510581032,550.114,161.9347,887.2312,-1453.07,223.29,592.53,269,2.33300007E12,6.4730002E13,0.5181,248.1,261.3,47.18,0.038,0.06023,0.0010,0.1384,0.909,0.833,0.4914,0.8709,-0.0037,563,165,908,621812266
8510580776,85,10580776,8510581032,550.2352,161.4191,887.518,-1221.5,592.31,128.89,117,1.01500001E12,6.5139999E13,0.5282,191.5,224.6,103.1,0.0395,-0.2499,3.0E-4,0.1033,0.8608,0.7988,-0.3739,0.3344,0.8651,563,165,908,621812266
8510581032,85,10581032,-1,549.6844,161.5913,887.4233,-225.1,-58.85,773.44,23227,2.01399992E14,2.06400005E14,0.9618,1100.0,1034.0,5.916,0.0177,0.2272,0.0381,0.4952,0.8826,0.6383,0.3662,0.8418,-0.3966,562,165,908,621812267
8510581036,85,10581036,8510581032,549.3826,161.2069,887.759,-409.19,1072.33,1000.87,303,2.62799989E12,6.7679998E13,0.5892,248.9,244.6,39.19,0.0533,0.1558,0.0014,0.1707,0.8242,0.7288,0.408,0.9025,-0.1379,562,165,909,621812268
8510581317,85,10581317,-1,540.4429,186.3578,888.2216,-697.82,-166.4,960.61,11332,9.8270001E13,1.11700003E14,0.5887,965.4,852.0,2.736,0.1178,0.4388,0.0661,0.3556,0.5935,0.268,0.9562,0.2652,-0.1236,553,190,909,621836812
8510582236,85,10582236,-1,570.3415,125.0651,883.1516,-243.29,179.55,143.96,14133,1.22600001E14,1.26900001E14,0.8158,918.5,853.0,4.952,0.0246,0.266,0.0288,0.4418,0.6212,0.6148,0.8381,-0.5325,-0.1183,584,128,904,622071094
8510582267,85,10582267,-1,546.5877,144.5576,891.6453,1230.24,188.65,1362.07,8868,7.6899997E13,8.4450004E13,0.7154,809.6,758.1,6.773,0.02,0.2599,0.0396,0.3653,0.7523,0.6506,0.8903,0.4341,0.1379,559,148,913,622044728
8510583229,85,10583229,-1,548.8973,143.9528,895.1207,-256.3,90.99,633.04,187200,1.62400001E15,1.72400001E15,1.9531,2128.0,1907.0,2.916,0.0486,0.38,0.0447,1.152,0.4598,0.2695,-0.1271,-0.388,0.9128,562,147,916,622057569
