#OK
#SQL= select * from MDR1..BDMW where snapnum = 85 and z between 920.000000 and 960.000000 and Mtot > 5e13
#MAXROWS UNLIMITED
#QUERYTIMEOUT 420 sec
#DATE 2013-07-25 18:47:34.164 CEST
#QUERYTIME 293 millisec
#COLUMN 1 name=bdmId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=NInCat JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 4 name=hostFlag JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 5 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 10 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 11 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 12 name=Mvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 13 name=Mtot JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 14 name=Rvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 15 name=Vrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 16 name=Vcir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 17 name=conc JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 18 name=Xoff JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 19 name=virialRatio JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 20 name=spin JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 21 name=Rrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 22 name=axisratio_2_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 23 name=axisratio_3_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 24 name=axis1_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 25 name=axis1_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 26 name=axis1_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 27 name=ix JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 28 name=iy JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 29 name=iz JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 30 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
bdmId,snapnum,NInCat,hostFlag,x,y,z,vx,vy,vz,np,Mvir,Mtot,Rvir,Vrms,Vcir,conc,Xoff,virialRatio,spin,Rrms,axisratio_2_1,axisratio_3_1,axis1_x,axis1_y,axis1_z,ix,iy,iz,phkey
8510402201,85,10402201,8510407139,77.9172,175.4162,930.8701,-497.12,781.49,-76.72,2068,1.79299995E13,5.2410001E13,0.59,464.6,474.7,14.26,0.0109,0.2101,0.0035,0.2808,0.7764,0.7371,0.8531,0.2317,0.4676,79,179,953,1070491715
8510404026,85,10404026,-1,30.8487,139.5254,924.6266,-367.81,47.9,518.94,18905,1.64000004E14,1.86699997E14,0.9303,1154.0,975.1,6.948,0.1022,0.5021,0.0096,0.4658,0.7093,0.5336,-0.4917,-0.1335,0.8604,31,142,946,1070770571
8510404252,85,10404252,-1,62.0357,88.2523,923.126,150.65,-185.56,22.14,5808,5.0370001E13,5.3899998E13,0.6159,690.3,638.9,5.498,0.0543,0.2742,0.014,0.3295,0.7083,0.5972,-0.5351,-0.1558,0.8303,63,90,945,1072058436
8510405593,85,10405593,-1,67.2186,82.3321,921.9423,93.75,303.74,365.07,5050,4.3790002E13,5.027E13,0.602,732.9,604.1,5.592,0.0356,0.6195,0.0461,0.3236,0.6822,0.4937,-0.331,0.6963,0.6369,68,84,944,1072275584
8510406187,85,10406187,-1,80.589,167.3024,932.8389,-573.83,311.86,233.84,24420,2.11800004E14,2.49199992E14,1.0242,1161.0,978.6,4.129,0.1013,0.5404,0.0898,0.5749,0.5633,0.4584,0.9948,-0.0904,-0.0467,82,171,955,1070468248
8510406910,85,10406910,8510407139,77.4855,174.4401,930.3663,38.02,597.71,526.75,9044,7.8430004E13,1.37499997E14,0.5785,848.8,765.3,2.487,0.1178,0.4803,0.0139,0.3622,0.717,0.6822,-0.4803,0.8431,0.242,79,178,952,1070491719
8510407139,85,10407139,-1,77.2697,174.973,930.5733,193.05,522.27,344.93,48585,4.21299986E14,4.34999992E14,1.2319,1311.0,1234.0,3.339,0.0791,0.2724,0.0607,0.7199,0.5132,0.3914,-0.3642,0.8832,0.2956,79,179,952,1070491712
8510407348,85,10407348,8510407139,77.8062,174.1631,930.2433,465.7,182.18,411.34,551,4.7780001E12,5.4290001E13,0.4476,330.3,214.5,2.324,0.168,1.214,0.0064,0.2878,0.9476,0.8765,0.7351,-0.5444,0.4041,79,178,952,1070491719
8510407745,85,10407745,-1,62.7797,134.1927,931.2769,-220.43,283.72,179.09,23158,2.00800006E14,2.11499994E14,0.9673,1101.0,1011.0,5.266,0.0296,0.31,0.0135,0.5257,0.5766,0.5358,-0.3577,0.2583,0.8974,64,137,953,1070502194
8510408765,85,10408765,-1,7.3084,35.2417,942.4997,142.41,-427.72,442.14,16404,1.42300001E14,1.45199993E14,0.8511,911.9,855.4,2.93,0.0412,0.2249,0.0276,0.4975,0.5369,0.436,-0.3879,-0.3204,0.8642,7,36,965,1073512830
8510408828,85,10408828,-1,104.5735,87.2665,935.9711,227.23,-359.95,200.36,13059,1.13200004E14,1.20599997E14,0.8024,929.9,836.0,5.356,0.0349,0.353,0.0269,0.4303,0.597,0.5188,0.8525,-0.5185,-0.0655,107,89,958,1072311124
